id,created_at,in_reply_to_id,quote_id,url,content,media_attachments,replies_count,reblogs_count,favourites_count,text_content
113012781878956199,2024-08-23T18:36:40.059Z,,,https://truthsocial.com/@realDonaldTrump/113012781878956199,<p>KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN WISCONSIN…</p>,"[{'id': '113012781815366102', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/781/815/366/102/original/b11a9c1620ae83f0.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/781/815/366/102/small/b11a9c1620ae83f0.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1013, 'height': 1012, 'size': '1013x1012', 'aspect': 1.0009881422924902}, 'small': {'width': 800, 'height': 799, 'size': '800x799', 'aspect': 1.0012515644555695}}, 'description': None, 'blurhash': 'U5DcK|n255T1L}aiKOWT4oNJOY%1xx.7InIB'}]",255,3154,8267,KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN WISCONSIN…
113012780675015767,2024-08-23T18:36:21.685Z,,,https://truthsocial.com/@realDonaldTrump/113012780675015767,<p>KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN PENNSYLVANIA…</p>,"[{'id': '113012780619784126', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/780/619/784/126/original/b3190d0f5c9a6313.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/780/619/784/126/small/b3190d0f5c9a6313.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1013, 'height': 1012, 'size': '1013x1012', 'aspect': 1.0009881422924902}, 'small': {'width': 800, 'height': 799, 'size': '800x799', 'aspect': 1.0012515644555695}}, 'description': None, 'blurhash': 'UBEVjDxVE2M}#St4tkR.9Gs;9Zax01M|x^xZ'}]",246,3101,8099,KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN PENNSYLVANIA…
113012778404706199,2024-08-23T18:35:47.045Z,,,https://truthsocial.com/@realDonaldTrump/113012778404706199,<p>KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN MICHIGAN…</p>,"[{'id': '113012778338226490', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/778/338/226/490/original/d30551b8e34e0481.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/778/338/226/490/small/d30551b8e34e0481.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1013, 'height': 1012, 'size': '1013x1012', 'aspect': 1.0009881422924902}, 'small': {'width': 800, 'height': 799, 'size': '800x799', 'aspect': 1.0012515644555695}}, 'description': None, 'blurhash': 'U9EyGGa09ZS#D%yDpIIA01ROEK%g$MMdtRo}'}]",239,3010,7875,KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN MICHIGAN…
113012777199653318,2024-08-23T18:35:28.655Z,,,https://truthsocial.com/@realDonaldTrump/113012777199653318,<p>KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN ARIZONA…</p>,"[{'id': '113012777131956161', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/777/131/956/161/original/eb0d6a57eaac3755.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/777/131/956/161/small/eb0d6a57eaac3755.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1013, 'height': 1012, 'size': '1013x1012', 'aspect': 1.0009881422924902}, 'small': {'width': 800, 'height': 799, 'size': '800x799', 'aspect': 1.0012515644555695}}, 'description': None, 'blurhash': 'UAHLMLOa9anN8xo$yDV?0yibNGpI?uabNFRn'}]",245,3017,7793,KAMALA HARRIS' MIGRANT CRIME EPIDEMIC IN ARIZONA…
113012159362330540,2024-08-23T15:58:21.205Z,,,https://truthsocial.com/@realDonaldTrump/113012159362330540,<p>NO TAX ON TIPS—MAGA2024!</p>,"[{'id': '113012159287595486', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/012/159/287/595/486/original/0ccaa2662e7ecadd.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/012/159/287/595/486/original/f446b91f6fe6f0b7.jpg', 'external_video_id': 'v59r6j9', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#070f24', 'foreground': '#5d564a', 'accent': '#244eb7'}, 'original': {'width': 1280, 'height': 720, 'frame_rate': '24000/1001', 'duration': 29.923333, 'bitrate': 783623}, 'small': {'width': 480, 'height': 270, 'size': '480x270', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'U22?BPwDE9KS%gt9NFS%H[W.sprqMeWXs:nN'}]",1457,4562,14622,NO TAX ON TIPS—MAGA2024!
113012083325505976,2024-08-23T15:39:00.980Z,,,https://truthsocial.com/@realDonaldTrump/113012083325505976,<p>My Administration will be great for women and their reproductive rights.</p>,[],3518,3918,15400,My Administration will be great for women and their reproductive rights.
113011728564486981,2024-08-23T14:08:47.752Z,,,https://truthsocial.com/@realDonaldTrump/113011728564486981,<p></p>,"[{'id': '113011728504753655', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/011/728/504/753/655/original/1b27e45a9974ff0a.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/011/728/504/753/655/small/1b27e45a9974ff0a.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1221, 'height': 841, 'size': '1221x841', 'aspect': 1.4518430439952437}, 'small': {'width': 964, 'height': 664, 'size': '964x664', 'aspect': 1.4518072289156627}}, 'description': None, 'blurhash': 'UCQv%g00%LE1-;M{D%Rj={D%RjV?9FROaKRi'}]",971,4261,14996,
113011427261365737,2024-08-23T12:52:10.232Z,,,https://truthsocial.com/@realDonaldTrump/113011427261365737,<p></p>,"[{'id': '113011427196462030', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/011/427/196/462/030/original/4d9b80e97592f83e.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/011/427/196/462/030/small/4d9b80e97592f83e.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1013, 'height': 1013, 'size': '1013x1013', 'aspect': 1.0}, 'small': {'width': 800, 'height': 800, 'size': '800x800', 'aspect': 1.0}}, 'description': None, 'blurhash': 'UOID~?r^D%V[~qaxxaoKAbR%NdoyXQkCRjWX'}]",1855,5965,18520,
113011353553097772,2024-08-23T12:33:25.535Z,,,https://truthsocial.com/@realDonaldTrump/113011353553097772,<p>“𝐏𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐓 𝐓𝐑𝐔𝐌𝐏’𝐒 𝟐𝟎 𝐏𝐑𝐎𝐌𝐈𝐒𝐄𝐒 𝐓𝐎 𝐀𝐌𝐄𝐑𝐈𝐂𝐀”</p>,"[{'id': '113011353148687820', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/011/353/148/687/820/original/d1484e4f88e526ed.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/011/353/148/687/820/original/9bd0c2502c68c992.jpg', 'external_video_id': 'v59qf5m', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#090500', 'foreground': '#e9c18d', 'accent': '#e9c18d'}, 'original': {'width': 1920, 'height': 1080, 'frame_rate': '110070/3671', 'duration': 122.3, 'bitrate': 4267960}, 'small': {'width': 640, 'height': 360, 'size': '640x360', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'UB70rA$$9_I=}qxY9_Nb-SoLI=WCt5bGR+ja'}]",1572,7164,18896,“𝐏𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐓 𝐓𝐑𝐔𝐌𝐏’𝐒 𝟐𝟎 𝐏𝐑𝐎𝐌𝐈𝐒𝐄𝐒 𝐓𝐎 𝐀𝐌𝐄𝐑𝐈𝐂𝐀”
113011338843720104,2024-08-23T12:29:41.087Z,,,https://truthsocial.com/@realDonaldTrump/113011338843720104,<p>I LOVE THE NEW YORK POST!</p>,"[{'id': '113011338763868157', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/011/338/763/868/157/original/5aaa913e5a76d18d.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/011/338/763/868/157/small/5aaa913e5a76d18d.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 958, 'height': 1072, 'size': '958x1072', 'aspect': 0.8936567164179104}, 'small': {'width': 756, 'height': 846, 'size': '756x846', 'aspect': 0.8936170212765957}}, 'description': None, 'blurhash': 'UJLgw=~9%KocDOITM{of^,OHMyWC_4Sis;s;'}]",2805,13456,45729,I LOVE THE NEW YORK POST!
113009893061956633,2024-08-23T06:22:00.210Z,,113008999688987506,https://truthsocial.com/@realDonaldTrump/113009893061956633,<p></p>,"[{'id': '113009892924965234', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/892/924/965/234/original/df374d1f2d69cc3f.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/892/924/965/234/original/b14c36f7c4d5995f.jpg', 'external_video_id': 'v59pjcq', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#191419', 'foreground': '#c8b9c6', 'accent': '#c8b9c6'}, 'original': {'width': 1280, 'height': 720, 'frame_rate': '690000/23041', 'duration': 42.116667, 'bitrate': 2364859}, 'small': {'width': 480, 'height': 270, 'size': '480x270', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'U78W:W4-~DNH-q55^,E1slIn-pM_%2R*WYM_'}]",3257,3468,14464,
113009848632198959,2024-08-23T06:10:42.262Z,,113009076026331275,https://truthsocial.com/@realDonaldTrump/113009848632198959,"<p><span class=""quote-inline""><br/>RT: https://truthsocial.com/users/realDonaldTrump/statuses/113009076026331275</span></p>","[{'id': '113009848568260513', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/848/568/260/513/original/8659c429ca62bcd1.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/848/568/260/513/small/8659c429ca62bcd1.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 1080, 'height': 928, 'size': '1080x928', 'aspect': 1.1637931034482758}, 'small': {'width': 863, 'height': 742, 'size': '863x742', 'aspect': 1.1630727762803235}}, 'description': None, 'blurhash': 'U;Ke4laxRkoextj[oLjs02j[oeayR*ayWBa}'}]",1754,5628,18183,RT: https://truthsocial.com/users/realDonaldTrump/statuses/113009076026331275
113009759551567410,2024-08-23T05:48:02.998Z,,,https://truthsocial.com/@realDonaldTrump/113009759551567410,<p>“PRESIDENT TRUMP JOINS NEWSMAX AS DNC ENDS”</p>,"[{'id': '113009759244501508', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/759/244/501/508/original/551e13591ff1fc16.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/759/244/501/508/original/086637d10bff15d4.jpg', 'external_video_id': 'v59pgg5', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#e0f1f2', 'foreground': '#1a1d1f', 'accent': '#0f205d'}, 'original': {'width': 1280, 'height': 720, 'frame_rate': '287115000/9581081', 'duration': 638.677, 'bitrate': 666667}, 'small': {'width': 480, 'height': 270, 'size': '480x270', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'UgIh?bNHTgs9?^WEg4sp%1xssQbE%FWCxDR+'}]",941,4387,16182,“PRESIDENT TRUMP JOINS NEWSMAX AS DNC ENDS”
113009752717208400,2024-08-23T05:46:18.716Z,,,https://truthsocial.com/@realDonaldTrump/113009752717208400,"<p>Rachel Morin. <a href=""https://truthsocial.com/tags/SayHerName"" class=""mention hashtag"" rel=""tag"">#<span>SayHerName</span></a></p>","[{'id': '113009752565157905', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/752/565/157/905/original/3b84f56c1ec62839.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/752/565/157/905/original/51578a202b71df0b.jpg', 'external_video_id': 'v59pgc2', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#252226', 'foreground': '#e7d4d2', 'accent': '#e7d4d2'}, 'original': {'width': 720, 'height': 720, 'frame_rate': '24000/1001', 'duration': 249.172, 'bitrate': 471614}, 'small': {'width': 360, 'height': 360, 'size': '360x360', 'aspect': 1.0}}, 'description': None, 'blurhash': 'UUF5X6-pE1E2~Cxat7WB%1j@xts:oJWWj[t7'}]",733,5112,16452,Rachel Morin. #SayHerName
113009748738790585,2024-08-23T05:45:18.011Z,,,https://truthsocial.com/@realDonaldTrump/113009748738790585,"<p>Jocelyn Nungaray. <a href=""https://truthsocial.com/tags/SayHerName"" class=""mention hashtag"" rel=""tag"">#<span>SayHerName</span></a></p>","[{'id': '113009748600739169', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/748/600/739/169/original/f89f44c3788974bc.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/748/600/739/169/original/8fa23f5a78292d23.jpg', 'external_video_id': 'v59pg8t', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#100d10', 'foreground': '#ecd4cb', 'accent': '#ecd4cb'}, 'original': {'width': 720, 'height': 720, 'frame_rate': '24000/1001', 'duration': 218.558667, 'bitrate': 463314}, 'small': {'width': 360, 'height': 360, 'size': '360x360', 'aspect': 1.0}}, 'description': None, 'blurhash': 'UsI;YSofE1oL~Vs:ayj[NGfR%2j[t7R*j[ay'}]",599,4723,15254,Jocelyn Nungaray. #SayHerName
113009441752078113,2024-08-23T04:27:13.764Z,,113009177436070925,https://truthsocial.com/@realDonaldTrump/113009441752078113,"<p><span class=""quote-inline""><br/>RT: https://truthsocial.com/users/realDonaldTrump/statuses/113009177436070925</span></p>","[{'id': '113009441051308042', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/441/051/308/042/original/862375fe9a7830d1.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/441/051/308/042/original/bcf9e80a28f7ef09.jpg', 'external_video_id': 'v59p96d', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#dadce1', 'foreground': '#12101a', 'accent': '#0d2964'}, 'original': {'width': 1280, 'height': 720, 'frame_rate': '68872500/2298299', 'duration': 612.829, 'bitrate': 1803916}, 'small': {'width': 480, 'height': 270, 'size': '480x270', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'ULJ*o6tOt7WA01o}%1f+_NIVIUV[?vV@R*of'}]",1111,3063,13039,RT: https://truthsocial.com/users/realDonaldTrump/statuses/113009177436070925
113009270802970443,2024-08-23T03:43:45.288Z,,113009132396502015,https://truthsocial.com/@realDonaldTrump/113009270802970443,"<p><span class=""quote-inline""><br/>RT: https://truthsocial.com/users/realDonaldTrump/statuses/113009132396502015</span></p>","[{'id': '113009270682154772', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/270/682/154/772/original/872f3d66b95478ba.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/270/682/154/772/original/1a142b4b0d0a46cd.jpg', 'external_video_id': 'v59p4l1', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#0b191e', 'foreground': '#c9ccca', 'accent': '#bac2c1'}, 'original': {'width': 1080, 'height': 608, 'frame_rate': '5850144/244337', 'duration': 61.060978, 'bitrate': 1279698}, 'small': {'width': 480, 'height': 270, 'size': '480x270', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'UFD,N0D%xaM{~qWE%Mxuxu%Mxut7IUe.WB-;'}]",1068,4459,14968,RT: https://truthsocial.com/users/realDonaldTrump/statuses/113009132396502015
113009227296204369,2024-08-23T03:32:41.426Z,,,https://truthsocial.com/@realDonaldTrump/113009227296204369,<p></p>,"[{'id': '113009227235106574', 'type': 'image', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/227/235/106/574/original/d516234e8a81b1d6.jpg', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/227/235/106/574/small/d516234e8a81b1d6.jpg', 'external_video_id': None, 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'original': {'width': 972, 'height': 1057, 'size': '972x1057', 'aspect': 0.9195837275307474}, 'small': {'width': 767, 'height': 834, 'size': '767x834', 'aspect': 0.919664268585132}}, 'description': None, 'blurhash': 'U9AK|Zxt0WM}xbV[N~kCbfWBS5kCNjt6jWM}'}]",1571,6819,18190,
113009224720203152,2024-08-23T03:32:02.120Z,,,https://truthsocial.com/@realDonaldTrump/113009224720203152,<p>WATCH KAMALA TRY TO GASLIGHT AMERICA…</p>,"[{'id': '113009224552757372', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/224/552/757/372/original/8e5987a77dc50f1e.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/224/552/757/372/original/9c8046dfefb133b0.jpg', 'external_video_id': 'v59p3d1', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#000000', 'foreground': '#808080', 'accent': '#595959'}, 'original': {'width': 1280, 'height': 720, 'frame_rate': '30/1', 'duration': 63.9, 'bitrate': 2082244}, 'small': {'width': 480, 'height': 270, 'size': '480x270', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'U00000fQfQfQfQfQfQfQfQfQfQfQfQfQfQfQ'}]",981,4203,13348,WATCH KAMALA TRY TO GASLIGHT AMERICA…
113009177436070925,2024-08-23T03:20:00.622Z,,,https://truthsocial.com/@realDonaldTrump/113009177436070925,<p>I’ll be going on Fox in a few minutes to discuss Marxism in America!</p>,[],2219,3334,18543,I’ll be going on Fox in a few minutes to discuss Marxism in America!
113009156896824258,2024-08-23T03:14:47.215Z,,,https://truthsocial.com/@realDonaldTrump/113009156896824258,"<p>Look, it’s Crazy Nancy Pelosi looking on, saying, “Where’s Crooked Joe?”</p>",[],1537,3174,18154,"Look, it’s Crazy Nancy Pelosi looking on, saying, “Where’s Crooked Joe?”"
113009153020753095,2024-08-23T03:13:48.077Z,,,https://truthsocial.com/@realDonaldTrump/113009153020753095,"<p>There will be no future under Comrade Kamala Harris, because she will take us into a Nuclear World War III! She will never be respected by the Tyrants of the World!</p>",[],1699,4541,21323,"There will be no future under Comrade Kamala Harris, because she will take us into a Nuclear World War III! She will never be respected by the Tyrants of the World!"
113009149549640034,2024-08-23T03:12:55.106Z,,,https://truthsocial.com/@realDonaldTrump/113009149549640034,"<p>She didn’t mention China, she didn’t mention fracking, she didn’t mention Energy, she didn’t mention, meaningfully, Russia and Ukraine, she didn’t mention the big subjects of the day, that are destroying our Country. There are 60 million people in poverty in the U.S., under their watch, and she doesn’t even talk about them!</p>",[],1643,5812,23167,"She didn’t mention China, she didn’t mention fracking, she didn’t mention Energy, she didn’t mention, meaningfully, Russia and Ukraine, she didn’t mention the big subjects of the day, that are destroying our Country. There are 60 million people in poverty in the U.S., under their watch, and she doesn’t even talk about them!"
113009148988017282,2024-08-23T03:12:46.537Z,,,https://truthsocial.com/@realDonaldTrump/113009148988017282,<p>SHE HAS LED US INTO FAILING NATION STATUS!</p>,[],1017,4152,21125,SHE HAS LED US INTO FAILING NATION STATUS!
113009148078513377,2024-08-23T03:12:32.660Z,,,https://truthsocial.com/@realDonaldTrump/113009148078513377,<p></p>,"[{'id': '113009147977041318', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/147/977/041/318/original/0094775129eaa4d9.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/147/977/041/318/original/1c4108d3ca31f5cb.jpg', 'external_video_id': 'v59p11p', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#0b0a09', 'foreground': '#8f8c8a', 'accent': '#8c827b'}, 'original': {'width': 1280, 'height': 720, 'frame_rate': '1889090575/78790958', 'duration': 60.101812, 'bitrate': 694842}, 'small': {'width': 360, 'height': 203, 'size': '360x203', 'aspect': 1.7733990147783252}}, 'description': None, 'blurhash': 'U55}jh0KD%?ax]RjWBof00-;-pE1D%xuofRj'}]",292,2776,9661,
113009145171487663,2024-08-23T03:11:48.302Z,,,https://truthsocial.com/@realDonaldTrump/113009145171487663,"<p>She talks about Compassion, but doesn’t talk about all of the people she’s allowed into our Country, 43% INCREASE IN VIOLENT CRIME NATIONWIDE, 60% INCREASE IN RAPE, SINCE SHE’S BEEN BORDER CZAR. CRIME HAS GONE THROUGH THE ROOF. SHE CHEATED ON JOBS, 818,000, TO MAKE OUR COUNTRY LOOK LIKE IT’S THRIVING. INFLATION IS KILLING US!</p>",[],1571,5531,22431,"She talks about Compassion, but doesn’t talk about all of the people she’s allowed into our Country, 43% INCREASE IN VIOLENT CRIME NATIONWIDE, 60% INCREASE IN RAPE, SINCE SHE’S BEEN BORDER CZAR. CRIME HAS GONE THROUGH THE ROOF. SHE CHEATED ON JOBS, 818,000, TO MAKE OUR COUNTRY LOOK LIKE IT’S THRIVING. INFLATION IS KILLING US!"
113009140194457880,2024-08-23T03:10:32.358Z,,,https://truthsocial.com/@realDonaldTrump/113009140194457880,"<p>She’s done nothing for three and a half years but talk, and that’s what she’s doing tonight, she’s complaining about everything but doing nothing! She should leave the Speech right now, go to Washington, D.C., close the Border, allow fracking in Pennsylvania and other places, and start doing the things she’s complaining about aren’t done!</p>",[],1375,5044,22338,"She’s done nothing for three and a half years but talk, and that’s what she’s doing tonight, she’s complaining about everything but doing nothing! She should leave the Speech right now, go to Washington, D.C., close the Border, allow fracking in Pennsylvania and other places, and start doing the things she’s complaining about aren’t done!"
113009139767312537,2024-08-23T03:10:25.841Z,,,https://truthsocial.com/@realDonaldTrump/113009139767312537,"<p>She talks about other Countries’ Borders, but nothing about our Borders!</p>",[],770,4206,20937,"She talks about other Countries’ Borders, but nothing about our Borders!"
113009133460070875,2024-08-23T03:08:49.601Z,,,https://truthsocial.com/@realDonaldTrump/113009133460070875,<p>She stands for Incompetence and Weakness – Our Country is being laughed at all over the World!</p>,[],1188,3892,19520,She stands for Incompetence and Weakness – Our Country is being laughed at all over the World!
113009132680430059,2024-08-23T03:08:37.702Z,,,https://truthsocial.com/@realDonaldTrump/113009132680430059,"<p>The Tyrants are laughing at her, she’s weak and ineffective, and for three and a half years she has done nothing except enabled them to get STRONG, RICH, and POWERFUL!</p>",[],811,3892,19423,"The Tyrants are laughing at her, she’s weak and ineffective, and for three and a half years she has done nothing except enabled them to get STRONG, RICH, and POWERFUL!"
113009132396502015,2024-08-23T03:08:33.371Z,,,https://truthsocial.com/@realDonaldTrump/113009132396502015,<p>She caused the Attack of October 7th. Iran was BROKE - Didn’t have money for Hezbollah!</p>,[],553,3649,17577,She caused the Attack of October 7th. Iran was BROKE - Didn’t have money for Hezbollah!
113009125815023763,2024-08-23T03:06:52.948Z,,,https://truthsocial.com/@realDonaldTrump/113009125815023763,<p>SHE HATES ISRAEL - Wouldn’t even show up to Congress for Netanyahu’s session!</p>,[],1094,4173,20098,SHE HATES ISRAEL - Wouldn’t even show up to Congress for Netanyahu’s session!
113009125337963716,2024-08-23T03:06:45.666Z,,,https://truthsocial.com/@realDonaldTrump/113009125337963716,"<p>Russia/Ukraine would have never started if I were President. She was sent to try to stop it, Putin attacked three days later!</p>",[],735,3629,18831,"Russia/Ukraine would have never started if I were President. She was sent to try to stop it, Putin attacked three days later!"
113009124760114751,2024-08-23T03:06:36.848Z,,,https://truthsocial.com/@realDonaldTrump/113009124760114751,"<p>NATO wasn’t paying their Bills, almost every Country was delinquent. When I said, “If you don’t pay, we’re out, the United States is tired of being a sucker,” the money came rolling in by the BILLIONS, and I saved NATO!</p>",[],541,3452,17313,"NATO wasn’t paying their Bills, almost every Country was delinquent. When I said, “If you don’t pay, we’re out, the United States is tired of being a sucker,” the money came rolling in by the BILLIONS, and I saved NATO!"
113009123440127727,2024-08-23T03:06:16.710Z,,,https://truthsocial.com/@realDonaldTrump/113009123440127727,<p></p>,"[{'id': '113009123361334544', 'type': 'video', 'url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/files/113/009/123/361/334/544/original/74c5e1d228dafd23.mp4', 'preview_url': 'https://static-assets-1.truthsocial.com/tmtg:prime-ts-assets/media_attachments/thumbnails/113/009/123/361/334/544/original/a19f259568b3828d.jpg', 'external_video_id': 'v59p07p', 'remote_url': None, 'preview_remote_url': None, 'text_url': None, 'meta': {'colors': {'background': '#000000', 'foreground': '#808080', 'accent': '#595959'}, 'original': {'width': 1280, 'height': 720, 'frame_rate': '901000000/30063373', 'duration': 30.063373, 'bitrate': 887013}, 'small': {'width': 480, 'height': 270, 'size': '480x270', 'aspect': 1.7777777777777777}}, 'description': None, 'blurhash': 'U00000fQfQfQfQfQfQfQfQfQfQfQfQfQfQfQ'}]",261,2279,8616,
113009120925667027,2024-08-23T03:05:38.340Z,,,https://truthsocial.com/@realDonaldTrump/113009120925667027,"<p>She just called to give all Illegals CITIZENSHIP, SAY GOODBYE TO THE U.S.A.! SHE IS A RADICAL MARXIST!</p>",[],1116,5311,21205,"She just called to give all Illegals CITIZENSHIP, SAY GOODBYE TO THE U.S.A.! SHE IS A RADICAL MARXIST!"
